COD_MUN,MUNICIPIO,SIGLA_UF,IDSC-BR_2024,Classificação_2024
2903904,Bom Jesus da Lapa ,BA,"44,08",3536
2903953,Bom Jesus da Serra ,BA,"40,88",4425
2904001,Boninal ,BA,"42,74",3919
2904050,Bonito ,BA,"43,39",3730
2904100,Boquira ,BA,"39,14",4842
2904209,Botuporã ,BA,"46,93",2674
2904308,Brejões ,BA,"42,06",4103
2904407,Brejolândia ,BA,"33,33",5490
2904506,Brotas de Macaúbas ,BA,"41,91",4142
2904605,Brumado ,BA,"50,79",1569
2904704,Buerarema ,BA,"39,15",4839
2904753,Buritirama ,BA,"39,62",4729
2904803,Caatiba ,BA,"40,93",4409
2904852,Cabaceiras do Paraguaçu ,BA,"41,04",4381
2904902,Cachoeira ,BA,"48,45",2229
2905008,Caculé ,BA,"45,16",3216
2905107,Caém ,BA,"37,54",5136
2905156,Caetanos ,BA,"43,92",3583
2905206,Caetité ,BA,"46,95",2671
2905305,Cafarnaum ,BA,"41,2",4340
2905404,Cairu ,BA,"44,51",3416
2905503,Caldeirão Grande ,BA,"38,48",4960
2905602,Camacan ,BA,"43,15",3795
2905701,Camaçari ,BA,"46,54",2810
2905800,Camamu ,BA,"41,16",4343
2905909,Campo Alegre de Lourdes ,BA,"33,4",5484
2906006,Campo Formoso ,BA,"41,4",4281
2906105,Canápolis ,BA,"46,03",2965
2906204,Canarana ,BA,"40,47",4533
2906303,Canavieiras ,BA,"42,24",4041
2906402,Candeal ,BA,"40,28",4582
2906501,Candeias ,BA,"46,4",2857
2906600,Candiba ,BA,"48,42",2236
2906709,Cândido Sales ,BA,"38,7",4933
2906808,Cansanção ,BA,"39,63",4727
2906824,Canudos ,BA,"38,71",4929
2906857,Capela do Alto Alegre ,BA,"40,8",4441
2906873,Capim Grosso ,BA,"42,89",3874
2906899,Caraíbas ,BA,"43,59",3676
2906907,Caravelas ,BA,"39,83",4671
2907004,Cardeal da Silva ,BA,"39,71",4699
2907103,Carinhanha ,BA,"38,92",4880
2907202,Casa Nova ,BA,"41,79",4184
2907301,Castro Alves ,BA,"47,89",2382
2907400,Catolândia ,BA,"42,71",3924
2907509,Catu ,BA,"38,87",4888
2907558,Caturama ,BA,"42,64",3939
2907608,Central ,BA,"38,16",5028
2907707,Chorrochó ,BA,"43,84",3609
2907806,Cícero Dantas ,BA,"43,24",3767
2907905,Cipó ,BA,"39,99",4638
2908002,Coaraci ,BA,"42,6",3950
2908101,Cocos ,BA,"37,57",5127
2908200,Conceição da Feira ,BA,"39,99",4634
2908309,Conceição do Almeida ,BA,"36,83",5222
2908408,Conceição do Coité ,BA,"45,74",3057
2908507,Conceição do Jacuípe ,BA,"46,71",2755
2908606,Conde ,BA,"41,93",4135
2908705,Condeúba ,BA,"41,92",4137
2908804,Contendas do Sincorá ,BA,"46,31",2885
2908903,Coração de Maria ,BA,"40,63",4487
2909000,Cordeiros ,BA,"49,27",1989
2909109,Coribe ,BA,"40,38",4563
2909208,Coronel João Sá ,BA,"41,13",4353
2909307,Correntina ,BA,"42,17",4069
2909406,Cotegipe ,BA,"36,56",5249
2909505,Cravolândia ,BA,"50,63",1617
2909604,Crisópolis ,BA,"38,93",4879
2909703,Cristópolis ,BA,"42,66",3933
2909802,Cruz das Almas ,BA,"46,89",2687
2909901,Curaçá ,BA,"43,96",3571
2910008,Dário Meira ,BA,"35,62",5333
2910057,Dias d'Ávila ,BA,"47,77",2422
2910107,Dom Basílio ,BA,"49,23",2006
2910206,Dom Macedo Costa ,BA,"42,35",4007
2910305,Elísio Medrado ,BA,"44,39",3453
2910404,Encruzilhada ,BA,"40,45",4542
2910503,Entre Rios ,BA,"38,46",4968
2910602,Esplanada ,BA,"39,64",4724
2910701,Euclides da Cunha ,BA,"42,21",4050
2910727,Eunápolis ,BA,"42,77",3911
2910750,Fátima ,BA,"43,22",3773
2910776,Feira da Mata ,BA,"44,81",3329
2910800,Feira de Santana ,BA,"47,32",2558
2910859,Filadélfia ,BA,"40,21",4590
2910909,Firmino Alves ,BA,"42,05",4106
2911006,Floresta Azul ,BA,"41,78",4188
2911105,Formosa do Rio Preto ,BA,"40,08",4616
2911204,Gandu ,BA,"38,3",5005
2911253,Gavião ,BA,"40,29",4578
2911303,Gentio do Ouro ,BA,"46,92",2677
2911402,Glória ,BA,"42,29",4023
2911501,Gongogi ,BA,"37,99",5053
2911600,Governador Mangabeira ,BA,"39,18",4830
2911659,Guajeru ,BA,"45,94",3002
2911709,Guanambi ,BA,"49,34",1975
2911808,Guaratinga ,BA,"37,94",5063
2911857,Heliópolis ,BA,"40,68",4476
2911907,Iaçu ,BA,"39,63",4726
2912004,Ibiassucê ,BA,"47,44",2524
2912103,Ibicaraí ,BA,"39,43",4772
2912202,Ibicoara ,BA,"40,96",4404
2912301,Ibicuí ,BA,"38,34",4991
2912400,Ibipeba ,BA,"45,14",3223
2912509,Ibipitanga ,BA,"44,39",3452
2912608,Ibiquera ,BA,"36,23",5287
2912707,Ibirapitanga ,BA,"35,4",5357
2912806,Ibirapuã ,BA,"42,14",4077
2912905,Ibirataia ,BA,"32,95",5505
2913002,Ibitiara ,BA,"44,02",3552
2913101,Ibititá ,BA,"41,79",4186
2913200,Ibotirama ,BA,"45,42",3139
2913309,Ichu ,BA,"44,43",3437
2913408,Igaporã ,BA,"43,09",3821
2913457,Igrapiúna ,BA,"34,81",5406
2913507,Iguaí ,BA,"41,45",4272
2913606,Ilhéus ,BA,"43,82",3618
2913705,Inhambupe ,BA,"39,19",4825
2913804,Ipecaetá ,BA,"39,25",4812
2913903,Ipiaú ,BA,"42,08",4097
2914000,Ipirá ,BA,"44,83",3321
2914109,Ipupiara ,BA,"48,4",2241
2914208,Irajuba ,BA,"46,21",2909
2914307,Iramaia ,BA,"39,95",4647
2914406,Iraquara ,BA,"43,49",3702
2914505,Irará ,BA,"41,58",4241
2914604,Irecê ,BA,"47,98",2358
2914653,Itabela ,BA,"38,25",5012
2914703,Itaberaba ,BA,"47,61",2469
2914802,Itabuna ,BA,"42,01",4115
2914901,Itacaré ,BA,"44,07",3541
2915007,Itaeté ,BA,"38,8",4903
2915106,Itagi ,BA,"40,49",4532
2915205,Itagibá ,BA,"44,98",3277
2915304,Itagimirim ,BA,"39,48",4763
2915353,Itaguaçu da Bahia ,BA,"40,92",4412
2915403,Itaju do Colônia ,BA,"43,43",3718
2915502,Itajuípe ,BA,"43,3",3754
2915601,Itamaraju ,BA,"43,21",3775
2915700,Itamari ,BA,"41,59",4240
2915809,Itambé ,BA,"47,23",2582
2915908,Itanagra ,BA,"38,38",4981
2916005,Itanhém ,BA,"39,05",4861
2916104,Itaparica ,BA,"46,89",2684
2916203,Itapé ,BA,"35,62",5334
2916302,Itapebi ,BA,"37,92",5074
2916401,Itapetinga ,BA,"43,11",3811
2916500,Itapicuru ,BA,"39,53",4753
2916609,Itapitanga ,BA,"39,84",4669
2916708,Itaquara ,BA,"39,21",4822
2916807,Itarantim ,BA,"38,02",5048
2916856,Itatim ,BA,"42,56",3957
2916906,Itiruçu ,BA,"42,44",3982
2917003,Itiúba ,BA,"44,32",3471
2917102,Itororó ,BA,"42,91",3869
2917201,Ituaçu ,BA,"43,36",3742
2917300,Ituberá ,BA,"39,88",4656
2917334,Iuiu ,BA,"42,11",4086
2917359,Jaborandi ,BA,49,2062
2917409,Jacaraci ,BA,"48,28",2274
2917508,Jacobina ,BA,"46,64",2780
2917607,Jaguaquara ,BA,"44,78",3342
2917706,Jaguarari ,BA,"48,03",2347
2917805,Jaguaripe ,BA,"40,33",4569
2917904,Jandaíra ,BA,"44,7",3371
2918001,Jequié ,BA,"46,8",2720
2918100,Jeremoabo ,BA,"41,56",4246
2918209,Jiquiriçá ,BA,"46,32",2882
2918308,Jitaúna ,BA,"37,03",5198
2918357,João Dourado ,BA,"43,04",3841
2918407,Juazeiro ,BA,"46,5",2826
2918456,Jucuruçu ,BA,"38,34",4990
2918506,Jussara ,BA,"37,34",5160
2918555,Jussari ,BA,"36,35",5279
2918605,Jussiape ,BA,"43,23",3770
2918704,Lafaiete Coutinho ,BA,"44,95",3288
2918753,Lagoa Real ,BA,"44,68",3377
2918803,Laje ,BA,"43,09",3819
2918902,Lajedão ,BA,"41,99",4118
2919009,Lajedinho ,BA,"43,62",3669
2919058,Lajedo do Tabocal ,BA,"47,51",2507
2919108,Lamarão ,BA,"38,2",5021
2919157,Lapão ,BA,"44,46",3429
2919207,Lauro de Freitas ,BA,"49,01",2057
2919306,Lençóis ,BA,"44,91",3302
2919405,Licínio de Almeida ,BA,"43,16",3791
2919504,Livramento de Nossa Senhora ,BA,"45,81",3038
2919553,Luís Eduardo Magalhães ,BA,"50,96",1511
2919603,Macajuba ,BA,"37,2",5178
2919702,Macarani ,BA,"39,89",4653
2919801,Macaúbas ,BA,"41,98",4121
2919900,Macururé ,BA,"43,11",3809
2919926,Madre de Deus ,BA,"51,77",1300
2919959,Maetinga ,BA,"48,45",2230
2920007,Maiquinique ,BA,"39,71",4702
2920106,Mairi ,BA,"42,32",4020
2920205,Malhada ,BA,"43,2",3779
2920304,Malhada de Pedras ,BA,"44,2",3498
2920403,Manoel Vitorino ,BA,"38,35",4987
2920452,Mansidão ,BA,"40,05",4623
2920502,Maracás ,BA,"43,4",3725
2920601,Maragogipe ,BA,"43,78",3629
2920700,Maraú ,BA,"35,69",5323
2920809,Marcionílio Souza ,BA,"39,29",4800
2920908,Mascote ,BA,"36,69",5236
2921005,Mata de São João ,BA,"54,67",691
2921054,Matina ,BA,"39,15",4837
2921104,Medeiros Neto ,BA,"40,43",4545
2921203,Miguel Calmon ,BA,"43,51",3696
2921302,Milagres ,BA,"39,01",4871
2921401,Mirangaba ,BA,"39,77",4686
2921450,Mirante ,BA,"47,09",2633
2921500,Monte Santo ,BA,"39,73",4694
2921609,Morpará ,BA,"39,99",4635
2921708,Morro do Chapéu ,BA,"46,58",2800
2921807,Mortugaba ,BA,"47,29",2569
2921906,Mucugê ,BA,"53,91",838
2922003,Mucuri ,BA,"46,36",2867
2922052,Mulungu do Morro ,BA,"42,6",3949
2922102,Mundo Novo ,BA,"42,92",3867
2922201,Muniz Ferreira ,BA,"44,61",3391
2922250,Muquém do São Francisco ,BA,"39,84",4667
2922300,Muritiba ,BA,"41,81",4176
2922409,Mutuípe ,BA,"48,24",2291
2922508,Nazaré ,BA,"41,03",4387
2922607,Nilo Peçanha ,BA,"37,19",5180
2922656,Nordestina ,BA,"39,66",4718
2922706,Nova Canaã ,BA,"37,93",5071
2922730,Nova Fátima ,BA,"44,89",3308
2922755,Nova Ibiá ,BA,"39,1",4853
2922805,Nova Itarana ,BA,"43,69",3654
2922854,Nova Redenção ,BA,"38,32",4998
2922904,Nova Soure ,BA,"36,36",5278
2923001,Nova Viçosa ,BA,"38,44",4971
2923035,Novo Horizonte ,BA,"45,37",3156
2923050,Novo Triunfo ,BA,"38,32",4997
2923100,Olindina ,BA,"39,4",4779
2923209,Oliveira dos Brejinhos ,BA,"39,26",4807
2923308,Ouriçangas ,BA,"42,14",4076
2923357,Ourolândia ,BA,"44,32",3472
2923407,Palmas de Monte Alto ,BA,"41,3",4320
2923506,Palmeiras ,BA,"44,98",3278
2923605,Paramirim ,BA,"46,05",2960
2923704,Paratinga ,BA,"38,86",4890
2923803,Paripiranga ,BA,"40,35",4567
2923902,Pau Brasil ,BA,"37,83",5089
2924009,Paulo Afonso ,BA,"50,31",1708
2924058,Pé de Serra ,BA,"39,12",4846
2924108,Pedrão ,BA,"38,37",4985
2924207,Pedro Alexandre ,BA,"36,48",5266
2924306,Piatã ,BA,"42,4",3993
2924405,Pilão Arcado ,BA,"34,44",5433
2924504,Pindaí ,BA,"41,14",4345
2924603,Pindobaçu ,BA,"40,89",4422
2924652,Pintadas ,BA,"44,24",3494
2924678,Piraí do Norte ,BA,"42,64",3940
2924702,Piripá ,BA,"42,23",4046
2924801,Piritiba ,BA,"39,19",4826
2924900,Planaltino ,BA,"43,08",3825
2925006,Planalto ,BA,"36,48",5267
2925105,Poções ,BA,"40,02",4630
2925204,Pojuca ,BA,"44,97",3282
2925253,Ponto Novo ,BA,"39,78",4685
2925303,Porto Seguro ,BA,"46,77",2731
2925402,Potiraguá ,BA,"37,45",5147
2925501,Prado ,BA,"37,28",5169
2925600,Presidente Dutra ,BA,"42,17",4068
2925709,Presidente Jânio Quadros ,BA,"38,05",5044
2925758,Presidente Tancredo Neves ,BA,"40,23",4587
2925808,Queimadas ,BA,"36,69",5237
2925907,Quijingue ,BA,"43,52",3693
2925931,Quixabeira ,BA,"40,88",4426
2925956,Rafael Jambeiro ,BA,"40,59",4497
2926004,Remanso ,BA,"43,56",3687
2926103,Retirolândia ,BA,"41,63",4230
2926202,Riachão das Neves ,BA,"39,47",4765
2926301,Riachão do Jacuípe ,BA,"48,15",2315
2926400,Riacho de Santana ,BA,"42,14",4079
2926509,Ribeira do Amparo ,BA,"37,46",5145
2926608,Ribeira do Pombal ,BA,"41,82",4173
2926657,Ribeirão do Largo ,BA,"39,1",4851
2926707,Rio de Contas ,BA,"50,97",1506
2926806,Rio do Antônio ,BA,"46,63",2785
2926905,Rio do Pires ,BA,"41,08",4364
2927002,Rio Real ,BA,"39,95",4646
2927101,Rodelas ,BA,"49,3",1983
2927200,Ruy Barbosa ,BA,"46,16",2923
2927309,Salinas da Margarida ,BA,"43,5",3699
2927408,Salvador ,BA,"51,13",1466
2927507,Santa Bárbara ,BA,"39,01",4872
2927606,Santa Brígida ,BA,"46,82",2711
2927705,Santa Cruz Cabrália ,BA,"44,07",3540
2927804,Santa Cruz da Vitória ,BA,"38,13",5035
2927903,Santa Inês ,BA,"47,76",2427
2928000,Santaluz ,BA,"42,02",4111
2928059,Santa Luzia ,BA,"35,15",5383
2928109,Santa Maria da Vitória ,BA,"43,34",3751
2928208,Santana ,BA,"41,57",4243
2928307,Santanópolis ,BA,"41,29",4322
2928406,Santa Rita de Cássia ,BA,"36,55",5253
2928505,Santa Terezinha ,BA,"41,05",4376
2928604,Santo Amaro ,BA,"42,68",3930
2928703,Santo Antônio de Jesus ,BA,"49,72",1864
2928802,Santo Estêvão ,BA,"39,29",4801
2928901,São Desidério ,BA,"41,05",4375
2928950,São Domingos ,BA,"44,76",3349
2929008,São Félix ,BA,"45,86",3023
2929057,São Félix do Coribe ,BA,"38,71",4928
2929107,São Felipe ,BA,"41,01",4390
2929206,São Francisco do Conde ,BA,"46,48",2835
2929255,São Gabriel ,BA,"45,19",3208
2929305,São Gonçalo dos Campos ,BA,"42,13",4082
2929354,São José da Vitória ,BA,"39,18",4831
2929370,São José do Jacuípe ,BA,"39,52",4757
2929404,São Miguel das Matas ,BA,"40,68",4474
2929503,São Sebastião do Passé ,BA,"40,5",4523
2929602,Sapeaçu ,BA,"40,49",4528
2929701,Sátiro Dias ,BA,"39,23",4815
2929750,Saubara ,BA,"38,94",4876
2929800,Saúde ,BA,"41,57",4245
2929909,Seabra ,BA,"42,92",3868
2930006,Sebastião Laranjeiras ,BA,"42,88",3875
2930105,Senhor do Bonfim ,BA,"43,17",3789
2930154,Serra do Ramalho ,BA,"41,31",4316
2930204,Sento Sé ,BA,"41,54",4253
2930303,Serra Dourada ,BA,"38,01",5050
2930402,Serra Preta ,BA,"40,15",4601
2930501,Serrinha ,BA,"44,64",3385
2930600,Serrolândia ,BA,"40,63",4489
2930709,Simões Filho ,BA,"48,31",2265
2930758,Sítio do Mato ,BA,"37,48",5143
2930766,Sítio do Quinto ,BA,"40,4",4555
2930774,Sobradinho ,BA,"43,9",3589
2930808,Souto Soares ,BA,"43,63",3668
2930907,Tabocas do Brejo Velho ,BA,"40,09",4615
2931004,Tanhaçu ,BA,"41,94",4133
2931053,Tanque Novo ,BA,"45,02",3261
2931103,Tanquinho ,BA,"40,45",4543
2931202,Taperoá ,BA,"38,13",5033
2931301,Tapiramutá ,BA,"41,28",4323
2931350,Teixeira de Freitas ,BA,"47,66",2457
2931400,Teodoro Sampaio ,BA,"40,23",4586
2931509,Teofilândia ,BA,"41,14",4346
2931608,Teolândia ,BA,"36,99",5203
2931707,Terra Nova ,BA,"36,15",5295
2931806,Tremedal ,BA,"39,17",4834
2931905,Tucano ,BA,"43,27",3762
2932002,Uauá ,BA,"39,05",4859
2932101,Ubaíra ,BA,"47,82",2407
2932200,Ubaitaba ,BA,"38,41",4976
2932309,Ubatã ,BA,"32,78",5512
2932408,Uibaí ,BA,"39,14",4843
2932457,Umburanas ,BA,"41,27",4325
2932507,Una ,BA,"40,79",4444
2932606,Urandi ,BA,"48,25",2287
2932705,Uruçuca ,BA,"43,98",3562
2932804,Utinga ,BA,"41,71",4204
2932903,Valença ,BA,"37,44",5148
2933000,Valente ,BA,"43,11",3810
2933059,Várzea da Roça ,BA,"37,46",5144
2933109,Várzea do Poço ,BA,"42,37",4001
2933158,Várzea Nova ,BA,"45,96",2996
2933174,Varzedo ,BA,"42,53",3962
2933208,Vera Cruz ,BA,"43,24",3768
2933257,Vereda ,BA,"40,78",4448
2933307,Vitória da Conquista ,BA,"49,89",1807
2933406,Wagner ,BA,"47,51",2510
2933455,Wanderley ,BA,"37,3",5166
2933505,Wenceslau Guimarães ,BA,37,5201
2933604,Xique-Xique ,BA,"39,58",4739
3100104,Abadia dos Dourados ,MG,"46,22",2903
3100203,Abaeté ,MG,"45,6",3092
3100302,Abre Campo ,MG,"49,26",1994
3100401,Acaiaca ,MG,"51,87",1277
3100500,Açucena ,MG,"45,48",3124
3100609,Água Boa ,MG,43,3852
3100708,Água Comprida ,MG,"52,66",1100
3100807,Aguanil ,MG,53,1022
3100906,Águas Formosas ,MG,"40,46",4534
3101003,Águas Vermelhas ,MG,"48,9",2094
3101102,Aimorés ,MG,"48,23",2294
3101201,Aiuruoca ,MG,"50,81",1561
3101300,Alagoa ,MG,"51,49",1359
3101409,Albertina ,MG,"54,93",651
3101508,Além Paraíba ,MG,"43,17",3790
3101607,Alfenas ,MG,"56,21",446
3101631,Alfredo Vasconcelos ,MG,"52,15",1201
3101706,Almenara ,MG,"47,66",2455
3101805,Alpercata ,MG,"41,31",4315
3101904,Alpinópolis ,MG,"50,23",1725
3102001,Alterosa ,MG,"53,45",929
3102050,Alto Caparaó ,MG,"53,36",946
3102100,Alto Rio Doce ,MG,"50,4",1679
3102209,Alvarenga ,MG,"47,59",2476
3102308,Alvinópolis ,MG,"47,44",2523
3102407,Alvorada de Minas ,MG,"49,53",1924
3102506,Amparo do Serra ,MG,"41,07",4369
3102605,Andradas ,MG,"50,76",1579
3102704,Cachoeira de Pajeú ,MG,"42,18",4063
3102803,Andrelândia ,MG,"44,17",3510
3102852,Angelândia ,MG,"47,35",2552
3102902,Antônio Carlos ,MG,"50,26",1721
3103009,Antônio Dias ,MG,"44,81",3327
3103108,Antônio Prado de Minas ,MG,"52,17",1197
3103207,Araçaí ,MG,"51,27",1431
3103306,Aracitaba ,MG,"48,94",2080
3103405,Araçuaí ,MG,"48,41",2239
3103504,Araguari ,MG,"50,96",1515
3103603,Arantina ,MG,"49,45",1947
3103702,Araponga ,MG,"53,25",971
3103751,Araporã ,MG,"49,17",2023
3103801,Arapuá ,MG,"51,35",1400
3103900,Araújos ,MG,"53,22",980
3104007,Araxá ,MG,"54,84",660
3104106,Arceburgo ,MG,"52,16",1199
3104205,Arcos ,MG,"57,1",339
3104304,Areado ,MG,"49,66",1877
3104403,Argirita ,MG,"59,04",155
3104452,Aricanduva ,MG,"50,63",1612
3104502,Arinos ,MG,"43,22",3772
3104601,Astolfo Dutra ,MG,"50,08",1760
3104700,Ataléia ,MG,"43,23",3771
3104809,Augusto de Lima ,MG,"50,52",1651
3104908,Baependi ,MG,"54,14",787
3105004,Baldim ,MG,"44,82",3323
3105103,Bambuí ,MG,"44,42",3440
3105202,Bandeira ,MG,"43,6",3672
3105301,Bandeira do Sul ,MG,"51,17",1458
3105400,Barão de Cocais ,MG,"47,72",2436
3105509,Barão de Monte Alto ,MG,"44,63",3387
3105608,Barbacena ,MG,"47,1",2627
3105707,Barra Longa ,MG,"44,75",3354
3105905,Barroso ,MG,"47,33",2557
3106002,Bela Vista de Minas ,MG,"48,13",2321
3106101,Belmiro Braga ,MG,"47,29",2567
3106200,Belo Horizonte ,MG,"54,4",739
3106309,Belo Oriente ,MG,"44,92",3299
3106408,Belo Vale ,MG,"52,77",1075
3106507,Berilo ,MG,"51,2",1452
3106606,Bertópolis ,MG,"43,42",3721
3106655,Berizal ,MG,"48,26",2280
3106705,Betim ,MG,"52,04",1236
3106804,Bias Fortes ,MG,"41,33",4303
3106903,Bicas ,MG,"43,73",3644
3107000,Biquinhas ,MG,"48,25",2288
3107109,Boa Esperança ,MG,"53,86",853
3107208,Bocaina de Minas ,MG,"46,58",2798
3107307,Bocaiúva ,MG,"45,69",3072
3107406,Bom Despacho ,MG,"52,06",1231
3107505,Bom Jardim de Minas ,MG,"50,78",1572
3107604,Bom Jesus da Penha ,MG,"52,77",1076
3107703,Bom Jesus do Amparo ,MG,"51,09",1478
3107802,Bom Jesus do Galho ,MG,"39,72",4696
3107901,Bom Repouso ,MG,"56,14",460
3108008,Bom Sucesso ,MG,"52,72",1089
3108107,Bonfim ,MG,"51,63",1326
3108206,Bonfinópolis de Minas ,MG,"48,44",2233
3108255,Bonito de Minas ,MG,"44,17",3509
3108305,Borda da Mata ,MG,"53,82",860
3108404,Botelhos ,MG,"49,33",1977
3108503,Botumirim ,MG,"51,44",1372
3108552,Brasilândia de Minas ,MG,"42,32",4018
3108602,Brasília de Minas ,MG,"54,14",786
3108701,Brás Pires ,MG,"47,54",2496
3108800,Braúnas ,MG,"46,85",2702
3108909,Brazópolis ,MG,"52,49",1131
3109006,Brumadinho ,MG,"52,82",1069
3109105,Bueno Brandão ,MG,"59,2",144
3109204,Buenópolis ,MG,"49,99",1783
3109253,Bugre ,MG,"50,75",1585
3109303,Buritis ,MG,"46,13",2939
3109402,Buritizeiro ,MG,"39,78",4683
3109451,Cabeceira Grande ,MG,"50,15",1744
3109501,Cabo Verde ,MG,"55,45",570
3109600,Cachoeira da Prata ,MG,"52,13",1208
3109709,Cachoeira de Minas ,MG,"56,17",453
3109808,Cachoeira Dourada ,MG,"55,78",511
3109907,Caetanópolis ,MG,"43,92",3585
3110004,Caeté ,MG,"48,68",2159
3110103,Caiana ,MG,"50,55",1640
3110202,Cajuri ,MG,"51,14",1464
3110301,Caldas ,MG,"48,97",2073
3110400,Camacho ,MG,"51,32",1412
3110509,Camanducaia ,MG,"50,48",1657
3110608,Cambuí ,MG,"48,75",2131
3110707,Cambuquira ,MG,"47,68",2451
3110806,Campanário ,MG,"43,04",3842
3110905,Campanha ,MG,"48,66",2166
3111002,Campestre ,MG,"48,87",2103
3111101,Campina Verde ,MG,"50,38",1682
3111150,Campo Azul ,MG,"44,18",3504
3111200,Campo Belo ,MG,"50,02",1772
3111309,Campo do Meio ,MG,"47,88",2387
3111408,Campo Florido ,MG,"44,41",3446
3111507,Campos Altos ,MG,"47,59",2477
3111606,Campos Gerais ,MG,"47,19",2595
3111705,Canaã ,MG,"50,41",1675
3111804,Canápolis ,MG,"49,01",2059
3111903,Cana Verde ,MG,"57,76",265
3112000,Candeias ,MG,"47,79",2412
3112059,Cantagalo ,MG,"46,49",2833
3112109,Caparaó ,MG,"45,97",2991
3112208,Capela Nova ,MG,"50,95",1516
3112307,Capelinha ,MG,"46,52",2818
3112406,Capetinga ,MG,"56,93",362
3112505,Capim Branco ,MG,"46,18",2918
3112604,Capinópolis ,MG,"46,06",2958
3112653,Capitão Andrade ,MG,"45,18",3211
3112703,Capitão Enéas ,MG,"43,88",3597
3112802,Capitólio ,MG,"57,9",252
3112901,Caputira ,MG,"42,85",3888
3113008,Caraí ,MG,"38,06",5041
3113107,Caranaíba ,MG,"49,37",1966
3113206,Carandaí ,MG,"47,57",2485
3113305,Carangola ,MG,"45,64",3085
3113404,Caratinga ,MG,"45,79",3048
3113503,Carbonita ,MG,"52,25",1173
3113602,Careaçu ,MG,"51,56",1342
3113701,Carlos Chagas ,MG,"43,44",3715
3113800,Carmésia ,MG,"59,26",139
3113909,Carmo da Cachoeira ,MG,"47,36",2545
3114006,Carmo da Mata ,MG,"52,42",1145
3114105,Carmo de Minas ,MG,"51,42",1383
3114204,Carmo do Cajuru ,MG,"48,98",2071
3114303,Carmo do Paranaíba ,MG,"44,79",3338
3114402,Carmo do Rio Claro ,MG,"51,23",1446
3114501,Carmópolis de Minas ,MG,"59,08",150
3114550,Carneirinho ,MG,"53,05",1010
3114600,Carrancas ,MG,"49,33",1979
3114709,Carvalhópolis ,MG,"56,09",466
3114808,Carvalhos ,MG,"48,21",2300
3114907,Casa Grande ,MG,"49,88",1809
3115003,Cascalho Rico ,MG,"50,85",1544
3115102,Cássia ,MG,"50,8",1565
3115201,Conceição da Barra de Minas ,MG,"58,69",184
3115300,Cataguases ,MG,"45,22",3201
3115359,Catas Altas ,MG,"60,15",90
3115409,Catas Altas da Noruega ,MG,"53,02",1016
3115458,Catuji ,MG,"41,07",4371
3115474,Catuti ,MG,"49,54",1920
3115508,Caxambu ,MG,"54,78",671
3115607,Cedro do Abaeté ,MG,"53,41",936
3115706,Central de Minas ,MG,"44,04",3547
3115805,Centralina ,MG,"42,47",3978
3115904,Chácara ,MG,"52,46",1139
3116001,Chalé ,MG,"43,01",3850
3116100,Chapada do Norte ,MG,"42,47",3979
3116159,Chapada Gaúcha ,MG,"45,1",3235
3116209,Chiador ,MG,"49,2",2017
3116308,Cipotânea ,MG,"49,58",1907
3116407,Claraval ,MG,"49,8",1833
3116506,Claro dos Poções ,MG,"47,15",2606
3116605,Cláudio ,MG,"58,11",224
3116704,Coimbra ,MG,"45,6",3093
3116803,Coluna ,MG,"48,53",2203
3116902,Comendador Gomes ,MG,"55,66",531
3117009,Comercinho ,MG,"44,67",3379
3117108,Conceição da Aparecida ,MG,"49,96",1790
3117207,Conceição das Pedras ,MG,"53,88",848
3117306,Conceição das Alagoas ,MG,"46,49",2830
3117405,Conceição de Ipanema ,MG,"52,74",1084
3117504,Conceição do Mato Dentro ,MG,"55,64",535
3117603,Conceição do Pará ,MG,"49,59",1898
3117702,Conceição do Rio Verde ,MG,"51,31",1419
3117801,Conceição dos Ouros ,MG,"56,81",374
3117836,Cônego Marinho ,MG,"47,77",2419
3117876,Confins ,MG,"51,25",1436
3117900,Congonhal ,MG,"49,63",1884
3118007,Congonhas ,MG,"49,58",1902
3118106,Congonhas do Norte ,MG,"42,34",4014
3118205,Conquista ,MG,"51,72",1306
3118304,Conselheiro Lafaiete ,MG,"51,86",1280
3118403,Conselheiro Pena ,MG,"44,51",3415
3118502,Consolação ,MG,"53,57",907
3118601,Contagem ,MG,"55,06",630
3118700,Coqueiral ,MG,"56,72",387
3118809,Coração de Jesus ,MG,"46,37",2864
3118908,Cordisburgo ,MG,"50,38",1683
3119005,Cordislândia ,MG,"49,38",1963
3119104,Corinto ,MG,"51,12",1471
3119203,Coroaci ,MG,"44,93",3292
3119302,Coromandel ,MG,"46,38",2862
3119401,Coronel Fabriciano ,MG,"44,71",3370
3119500,Coronel Murta ,MG,"48,12",2322
3119609,Coronel Pacheco ,MG,"49,8",1831
3119708,Coronel Xavier Chaves ,MG,"55,24",599
3119807,Córrego Danta ,MG,"52,88",1050
3119906,Córrego do Bom Jesus ,MG,"54,33",755
3119955,Córrego Fundo ,MG,"55,78",510
3120003,Córrego Novo ,MG,"48,54",2199
3120102,Couto de Magalhães de Minas ,MG,"45,31",3174
3120151,Crisólita ,MG,"48,49",2215
3120201,Cristais ,MG,"49,96",1791
3120300,Cristália ,MG,"49,91",1803
3120409,Cristiano Otoni ,MG,"46,33",2878
3120508,Cristina ,MG,"56,79",377
3120607,Crucilândia ,MG,"47,85",2394
